model_type,mesh_path,original_vertices,original_file_size,bpv,ratio_vertex,ratio_file_full,ratio_latent_only,p2s_dist,enc_time,dec_time
autoencoder,chair/test/chair_0914.obj,234,27453,70.01709401709402,0.45703125,4.327395964691046,13.40478515625,0.08535447817151612,0.046980248000011215,0.341168252999978
autoencoder,chair/test/chair_0915.obj,252,28707,65.01587301587301,0.4921875,4.376067073170732,14.01708984375,0.08362982007027386,0.10969472600004337,0.6738220830000046
autoencoder,chair/test/chair_0916.obj,250,28530,65.536,0.48828125,4.357055589492975,13.9306640625,0.0966886375987706,0.10745485799998278,0.2580504039999596
autoencoder,chair/test/chair_0917.obj,236,27574,69.42372881355932,0.4609375,4.330087939698492,13.4638671875,0.10390267700833986,0.14172249900002498,0.4829123319999553
autoencoder,chair/test/chair_0918.obj,252,28753,65.01587301587301,0.4921875,4.37507608034084,14.03955078125,0.09161188991109215,0.14469105099999524,0.4877455350000446
autoencoder,chair/test/chair_0919.obj,252,28682,65.01587301587301,0.4921875,4.388310893512852,14.0048828125,0.06077250643820408,0.21526499600003035,0.33816787400002113
autoencoder,chair/test/chair_0920.obj,242,27987,67.70247933884298,0.47265625,4.337724736515809,13.66552734375,0.1409338940190143,0.1694933030000243,0.23146884700003056
autoencoder,chair/test/chair_0921.obj,248,28400,66.06451612903226,0.484375,4.361179361179361,13.8671875,0.11915176257813286,0.05633638199998359,0.30479812900000525
autoencoder,chair/test/chair_0922.obj,248,28416,66.06451612903226,0.484375,4.355610055180871,13.875,0.0968019098853613,0.16512211500003104,0.44094149000000016
autoencoder,chair/test/chair_0923.obj,246,28338,66.60162601626017,0.48046875,4.367755856966708,13.8369140625,0.10543719118167767,0.12778227100000095,0.31008010600004354
autoencoder,chair/test/chair_0924.obj,252,28667,65.01587301587301,0.4921875,4.361990261716373,13.99755859375,0.09363102628371933,0.1121806830000196,0.43215187600003446
autoencoder,chair/test/chair_0925.obj,252,28720,65.01587301587301,0.4921875,4.378048780487805,14.0234375,0.0891222275537856,0.09432107200001383,0.36419780299996773
autoencoder,chair/test/chair_0926.obj,246,28280,66.60162601626017,0.48046875,4.350769230769231,13.80859375,0.08777358421691939,0.17085089800002606,0.5075844849999953
autoencoder,chair/test/chair_0927.obj,250,28571,65.536,0.48828125,4.363317043372022,13.95068359375,0.07813361533163914,0.2697086150000132,0.47843744500005414
autoencoder,chair/test/chair_0928.obj,240,27862,68.26666666666667,0.46875,4.350718301061836,13.6044921875,0.12253669132817202,0.2139372089999938,0.36373223300000745
autoencoder,chair/test/chair_0929.obj,252,28702,65.01587301587301,0.4921875,4.383323152107514,14.0146484375,0.09592933627554981,0.15842009799996504,0.31003413000001956
autoencoder,chair/test/chair_0930.obj,238,27768,68.84033613445378,0.46484375,4.336039975015615,13.55859375,0.10301343428955728,0.094694818999983,0.22608563900001855
autoencoder,chair/test/chair_0931.obj,252,28669,65.01587301587301,0.4921875,4.378283445326818,13.99853515625,0.11185855741401789,0.17256483099998832,0.41762923399994634
autoencoder,chair/test/chair_0932.obj,244,28163,67.14754098360656,0.4765625,4.348826436071649,13.75146484375,0.10369196519817751,0.18031661300000223,0.5168943529999979
autoencoder,chair/test/chair_0933.obj,252,28679,65.01587301587301,0.4921875,4.371798780487805,14.00341796875,0.12049182366026909,0.07676885600000105,0.3768321809999975
autoencoder,chair/test/chair_0934.obj,252,28727,65.01587301587301,0.4921875,4.371119902617163,14.02685546875,0.06770328573129711,0.10851630499996645,0.355485453999961
autoencoder,chair/test/chair_0935.obj,248,28455,66.06451612903226,0.484375,4.361587982832618,13.89404296875,0.06406293297847025,0.29268143100000543,0.40058774900001026
autoencoder,chair/test/chair_0936.obj,252,28658,65.01587301587301,0.4921875,4.368597560975609,13.9931640625,0.07682859929878491,0.20196615399999018,0.3338442490000375
autoencoder,chair/test/chair_0937.obj,250,28542,65.536,0.48828125,4.358888210140501,13.9365234375,0.10158749924052168,0.22564657700002044,0.3861390200000301
autoencoder,chair/test/chair_0938.obj,240,27905,68.26666666666667,0.46875,4.341163658991911,13.62548828125,0.09149767776505094,0.10541194000001042,0.26686966200003326
autoencoder,chair/test/chair_0939.obj,252,28712,65.01587301587301,0.4921875,4.3688374923919655,14.01953125,0.08524838849312774,0.1438751629999615,0.43220834400000285
autoencoder,chair/test/chair_0940.obj,240,27893,68.26666666666667,0.46875,4.339296826384568,13.61962890625,0.10010928406478718,0.14941523800001733,0.4496669190000375
autoencoder,chair/test/chair_0941.obj,238,27752,68.84033613445378,0.46484375,4.333541536539663,13.55078125,0.09031854410769097,0.13417884400001867,0.21511825299995735
autoencoder,chair/test/chair_0942.obj,232,27330,70.62068965517241,0.453125,4.316171825647505,13.3447265625,0.08678494060874742,0.0596834400000148,0.2616909230000033
autoencoder,chair/test/chair_0943.obj,244,28152,67.14754098360656,0.4765625,4.35519801980198,13.74609375,0.07211912906085595,0.08396099399999457,0.6181511130000104
autoencoder,chair/test/chair_0944.obj,238,27779,68.84033613445378,0.46484375,4.34590112640801,13.56396484375,0.09919786371913115,0.3348626609999883,0.39127028699999755
autoencoder,chair/test/chair_0945.obj,248,28412,66.06451612903226,0.484375,4.363022113022113,13.873046875,0.09501621433388985,0.12805727300002445,0.2432069850000289
autoencoder,chair/test/chair_0946.obj,252,28678,65.01587301587301,0.4921875,4.363664029214851,14.0029296875,0.09115699431333277,0.11746327700001302,0.42510031300002993
autoencoder,chair/test/chair_0947.obj,248,28415,66.06451612903226,0.484375,4.363482800982801,13.87451171875,0.07704207507470616,0.17572524999997086,0.4645248320000519
autoencoder,chair/test/chair_0948.obj,244,28194,67.14754098360656,0.4765625,4.361695544554456,13.7666015625,0.09177862788840743,0.1523309309999945,0.48436619199998177
autoencoder,chair/test/chair_0949.obj,246,28256,66.60162601626017,0.48046875,4.355117139334156,13.796875,0.10178961607635587,0.22979632199997013,0.40019713399999546
autoencoder,chair/test/chair_0950.obj,250,28544,65.536,0.48828125,4.359193646915089,13.9375,0.07730850649957034,0.12374574699998675,0.34356513500000574
autoencoder,chair/test/chair_0951.obj,252,28729,65.01587301587301,0.4921875,4.3794207317073175,14.02783203125,0.09252293000911915,0.0656065329999933,0.4516666020000457
autoencoder,chair/test/chair_0952.obj,246,28256,66.60162601626017,0.48046875,4.355117139334156,13.796875,0.07548209130881167,0.21737573699999757,0.6963651840000011
autoencoder,chair/test/chair_0953.obj,248,28385,66.06451612903226,0.484375,4.358875921375922,13.85986328125,0.10788532992470654,0.19602287100002513,0.5163427909999996
autoencoder,chair/test/chair_0954.obj,252,28660,65.01587301587301,0.4921875,4.360925136944614,13.994140625,0.09536565096620461,0.11012973700002249,0.5340075290000073
autoencoder,chair/test/chair_0955.obj,218,26419,75.1559633027523,0.42578125,4.286015574302401,12.89990234375,0.09240143345297883,0.055264943999986826,0.3213367819999462
autoencoder,chair/test/chair_0956.obj,250,28575,65.536,0.48828125,4.371940024479804,13.95263671875,0.12314554088696318,0.20778207799997972,0.36527163499999915
autoencoder,chair/test/chair_0957.obj,246,28284,66.60162601626017,0.48046875,4.351384615384616,13.810546875,0.09686217481922668,0.25085273599995617,0.5068922410000027
autoencoder,chair/test/chair_0958.obj,252,28735,65.01587301587301,0.4921875,4.380335365853658,14.03076171875,0.08600794023275016,0.13958631600002036,0.6559914869999943
autoencoder,chair/test/chair_0959.obj,248,28428,66.06451612903226,0.484375,4.365479115479116,13.880859375,0.08806706984580442,0.16503489600000876,0.3678678619999687
autoencoder,chair/test/chair_0960.obj,246,28264,66.60162601626017,0.48046875,4.356350184956844,13.80078125,0.08492087997425274,0.17265378200005443,0.46553108899996687
autoencoder,chair/test/chair_0961.obj,250,28525,65.536,0.48828125,4.372317596566524,13.92822265625,0.10533629061562838,0.22151371799998287,0.4795009160000063
autoencoder,chair/test/chair_0962.obj,244,28218,67.14754098360656,0.4765625,4.3573193329215565,13.7783203125,0.10817095742664462,0.16701565500000015,0.3978257839999628
autoencoder,chair/test/chair_0963.obj,238,27758,68.84033613445378,0.46484375,4.334478450968145,13.5537109375,0.08955877345007797,0.15020901000002596,0.2999526869999727
autoencoder,chair/test/chair_0964.obj,236,27602,69.42372881355932,0.4609375,4.326332288401254,13.4775390625,0.09063672359278009,0.2006863589999739,0.5952335800000128
autoencoder,chair/test/chair_0965.obj,236,27663,69.42372881355932,0.4609375,4.344064070351759,13.50732421875,0.08204330395352558,0.10097383999999465,0.4037782780000043
autoencoder,chair/test/chair_0966.obj,252,28712,65.01587301587301,0.4921875,4.376829268292683,14.01953125,0.0877599373763645,0.053327196999987336,0.28828604500000665
autoencoder,chair/test/chair_0967.obj,228,27106,71.85964912280701,0.4453125,4.313494589433482,13.2353515625,0.12259070111130302,0.09323944200002643,0.46328293999999914
autoencoder,chair/test/chair_0968.obj,240,27916,68.26666666666667,0.46875,4.359150530918176,13.630859375,0.08344319078986064,0.13230183600001055,0.49536226599997235
autoencoder,chair/test/chair_0969.obj,252,28668,65.01587301587301,0.4921875,4.386168910648715,13.998046875,0.08031267413914567,0.29280686800001376,0.3926925299999766
autoencoder,chair/test/chair_0970.obj,248,28414,66.06451612903226,0.484375,4.363329238329238,13.8740234375,0.10862065840443574,0.0733478970000192,0.27862641100000474
autoencoder,chair/test/chair_0971.obj,252,28663,65.01587301587301,0.4921875,4.369359756097561,13.99560546875,0.09642138566045494,0.11668257200000198,0.44518597000001137
autoencoder,chair/test/chair_0972.obj,246,28308,66.60162601626017,0.48046875,4.355076923076923,13.822265625,0.11472998862054709,0.18621772099999134,0.6196001879999926
autoencoder,chair/test/chair_0973.obj,236,27571,69.42372881355932,0.4609375,4.3214733542319745,13.46240234375,0.10357865684985382,0.20987139400000387,0.4704715979999605
autoencoder,chair/test/chair_0974.obj,252,28625,65.01587301587301,0.4921875,4.355599513085819,13.97705078125,0.09903581774215398,0.14372564100000318,0.31278396799996244
autoencoder,chair/test/chair_0975.obj,252,28685,65.01587301587301,0.4921875,4.372713414634147,14.00634765625,0.09836623054905622,0.0896517239999639,0.32011662799999385
autoencoder,chair/test/chair_0976.obj,246,28338,66.60162601626017,0.48046875,4.359692307692308,13.8369140625,0.1463579088922816,0.08669416200001479,0.3924344360000305
autoencoder,chair/test/chair_0977.obj,252,28716,65.01587301587301,0.4921875,4.3774390243902435,14.021484375,0.09646933582173572,0.07500625800003036,0.44125894100000096
autoencoder,chair/test/chair_0978.obj,252,28686,65.01587301587301,0.4921875,4.372865853658537,14.0068359375,0.09752221715383547,0.19481212799996683,0.3799964349999527
autoencoder,chair/test/chair_0979.obj,248,28405,66.06451612903226,0.484375,4.3539239730226855,13.86962890625,0.09753416479609658,0.11852614100001801,0.5923223460000031
autoencoder,chair/test/chair_0980.obj,250,28585,65.536,0.48828125,4.365455100794136,13.95751953125,0.11326988719209502,0.10225109700002122,0.28842195300001094
autoencoder,chair/test/chair_0981.obj,240,27932,68.26666666666667,0.46875,4.369837296620776,13.638671875,0.06553303495341431,0.051493579000009504,0.2897432780000031
autoencoder,chair/test/chair_0982.obj,236,27604,69.42372881355932,0.4609375,4.342983008181246,13.478515625,0.09158605464853231,0.09696966800004247,0.5114160280000419
autoencoder,chair/test/chair_0983.obj,246,28301,66.60162601626017,0.48046875,4.362053020961776,13.81884765625,0.09865982230978561,0.20794338600001083,0.44218884099996103
autoencoder,chair/test/chair_0984.obj,246,28264,66.60162601626017,0.48046875,4.348307692307692,13.80078125,0.1010777593334264,0.22925479299999552,0.5918640859999869
autoencoder,chair/test/chair_0985.obj,242,27975,67.70247933884298,0.47265625,4.360193266832917,13.65966796875,0.08996890671446794,0.19343925900000158,0.45436181399998077
autoencoder,chair/test/chair_0986.obj,242,28035,67.70247933884298,0.47265625,4.345164290142591,13.68896484375,0.09622685183047722,0.10677473200001941,0.4309853269999735
autoencoder,chair/test/chair_0987.obj,248,28449,66.06451612903226,0.484375,4.360668301655426,13.89111328125,0.08729555498677541,0.205163921999997,0.3253894210000112
autoencoder,chair/test/chair_0988.obj,250,28545,65.536,0.48828125,4.3593463653023825,13.93798828125,0.09047744501437077,0.23587046400001555,0.45724289499997894
autoencoder,chair/test/chair_0989.obj,246,28258,66.60162601626017,0.48046875,4.347384615384615,13.7978515625,0.10373887697210679,0.19697249400002192,0.5581453480000391
autoencoder,cone/test/cone_0168.obj,252,28655,65.01587301587301,0.4921875,4.360164333536214,13.99169921875,0.10191574290301272,0.08194003700003805,0.38423683299998856
autoencoder,cone/test/cone_0169.obj,252,28646,65.01587301587301,0.4921875,4.358794887401095,13.9873046875,0.11629708325831581,0.11528264999998328,0.5617170010000336
autoencoder,cone/test/cone_0170.obj,252,28641,65.01587301587301,0.4921875,4.358034083992696,13.98486328125,0.1068746151241078,0.12144818299998406,0.22757894599999418
autoencoder,cone/test/cone_0171.obj,252,28688,65.01587301587301,0.4921875,4.373170731707317,14.0078125,0.09889317533629594,0.09498003499999186,0.407649962999983
autoencoder,cone/test/cone_0172.obj,252,28708,65.01587301587301,0.4921875,4.376219512195122,14.017578125,0.11724643579386043,0.11972620999995343,0.6472296940000319
autoencoder,cone/test/cone_0173.obj,252,28655,65.01587301587301,0.4921875,4.360164333536214,13.99169921875,0.12869977655981263,0.1265750340000409,0.3077745440000399
autoencoder,cone/test/cone_0174.obj,252,28685,65.01587301587301,0.4921875,4.388769889840881,14.00634765625,0.1270417427726503,0.21695692800000188,0.44005108899995093
autoencoder,cone/test/cone_0175.obj,252,28639,65.01587301587301,0.4921875,4.3577297626293365,13.98388671875,0.09891589994771018,0.14906016800000543,0.3291980769999441
autoencoder,cone/test/cone_0176.obj,252,28694,65.01587301587301,0.4921875,4.3740853658536585,14.0107421875,0.12051950190841954,0.21753998600001978,0.4922056899999916
autoencoder,cone/test/cone_0177.obj,252,28699,65.01587301587301,0.4921875,4.366859403530128,14.01318359375,0.0985626019869433,0.09926024699996105,0.4411645300000373
autoencoder,cone/test/cone_0178.obj,250,28527,65.536,0.48828125,4.356597434331094,13.92919921875,0.11022218746798318,0.16051126600001453,0.4611941840000213
autoencoder,cone/test/cone_0179.obj,252,28702,65.01587301587301,0.4921875,4.3673158855751675,14.0146484375,0.10923858091392585,0.11383265499995332,0.47493010700003424
autoencoder,cone/test/cone_0180.obj,252,28721,65.01587301587301,0.4921875,4.370206938527085,14.02392578125,0.11714951753565596,0.07134926300000188,0.5302016780000258
autoencoder,cone/test/cone_0181.obj,252,28709,65.01587301587301,0.4921875,4.368381010346926,14.01806640625,0.10157068065234579,0.11237735499997825,0.25639406899995265
autoencoder,cone/test/cone_0182.obj,252,28628,65.01587301587301,0.4921875,4.356055995130858,13.978515625,0.1255452827606427,0.1471750839999686,0.42632529799999475
autoencoder,cone/test/cone_0183.obj,252,28575,65.01587301587301,0.4921875,4.355945121951219,13.95263671875,0.11060296590941607,0.20506867000000284,0.4421774979999782
autoencoder,cone/test/cone_0184.obj,252,28696,65.01587301587301,0.4921875,4.382406841783751,14.01171875,0.09276879632716624,0.12041633100000126,0.6289521520000108
autoencoder,cone/test/cone_0185.obj,252,28592,65.01587301587301,0.4921875,4.3585365853658535,13.9609375,0.09910351023748028,0.2648689890000355,0.39365751299999374
autoencoder,cone/test/cone_0186.obj,252,28716,65.01587301587301,0.4921875,4.369446135118685,14.021484375,0.09294713151109923,0.07387206800001422,0.5509885490000102
autoencoder,cone/test/cone_0187.obj,252,28567,65.01587301587301,0.4921875,4.346774193548387,13.94873046875,0.14645282841457063,0.1954739459999928,0.40710421599999336
autoencoder,cup/test/cup_0080.obj,250,28508,65.536,0.48828125,4.361689106487148,13.919921875,0.1009688573155449,0.24048413499997423,0.4543791209999881
autoencoder,cup/test/cup_0081.obj,252,28673,65.01587301587301,0.4921875,4.362903225806452,14.00048828125,0.1038336008807462,0.24346382700002778,0.5310300540000412
autoencoder,cup/test/cup_0082.obj,250,28517,65.536,0.48828125,4.355070250458155,13.92431640625,0.12298787667432393,0.17367230100001052,0.29963058599997794
autoencoder,cup/test/cup_0083.obj,252,28644,65.01587301587301,0.4921875,4.3584905660377355,13.986328125,0.18255900212622336,0.3644490830000109,0.6051377990000333
autoencoder,cup/test/cup_0084.obj,252,28673,65.01587301587301,0.4921875,4.362903225806452,14.00048828125,0.12685217816231636,0.15029205000001866,0.43117567199999485
autoencoder,cup/test/cup_0085.obj,252,28653,65.01587301587301,0.4921875,4.359860012172854,13.99072265625,0.1194502870930133,0.24735730300000114,0.567729015999987
autoencoder,cup/test/cup_0086.obj,252,28627,65.01587301587301,0.4921875,4.3638719512195125,13.97802734375,0.10654567043597363,0.2620441029999938,0.7747838409999872
autoencoder,cup/test/cup_0087.obj,252,28642,65.01587301587301,0.4921875,4.358186244674376,13.9853515625,0.12837421077117211,0.23494662699999935,0.7742135830000052
autoencoder,cup/test/cup_0088.obj,252,28667,65.01587301587301,0.4921875,4.361990261716373,13.99755859375,0.09451471501124702,0.3020366270000068,0.7671445010000184
autoencoder,cup/test/cup_0089.obj,250,28544,65.536,0.48828125,4.367197062423501,13.9375,0.12223093087256921,0.23908568199999536,0.6977342740000267
autoencoder,cup/test/cup_0090.obj,252,28618,65.01587301587301,0.4921875,4.354534388314059,13.9736328125,0.07283268057960712,0.2623991730000057,0.6006398310000236
autoencoder,cup/test/cup_0091.obj,250,28482,65.536,0.48828125,4.349725106902871,13.9072265625,0.10286020067501789,0.2517644819999987,0.5145471860000157
autoencoder,cup/test/cup_0092.obj,252,28637,65.01587301587301,0.4921875,4.357425441265977,13.98291015625,0.1328232761088081,0.24929859000002352,0.9791176580000069
autoencoder,cup/test/cup_0093.obj,250,28516,65.536,0.48828125,4.362913096695227,13.923828125,0.091181420465627,0.18197018799997977,0.4000312819999863
autoencoder,cup/test/cup_0094.obj,250,28523,65.536,0.48828125,4.363984088127295,13.92724609375,0.1071590839897535,0.18715752299999622,0.38986118199994735
autoencoder,cup/test/cup_0095.obj,252,28647,65.01587301587301,0.4921875,4.358947048082776,13.98779296875,0.1280942678674535,0.18111897599999338,0.42972480099996346
autoencoder,cup/test/cup_0096.obj,250,28530,65.536,0.48828125,4.357055589492975,13.9306640625,0.09352222517390607,0.14544761199999812,0.33180122200002415
autoencoder,cup/test/cup_0097.obj,252,28646,65.01587301587301,0.4921875,4.358794887401095,13.9873046875,0.12056574908181741,0.12142836800001078,0.4344714790000239
autoencoder,cup/test/cup_0098.obj,250,28531,65.536,0.48828125,4.365208078335374,13.93115234375,0.10039832709405516,0.09105926199998748,0.3416667839999832
autoencoder,cup/test/cup_0099.obj,250,28515,65.536,0.48828125,4.3627600979192165,13.92333984375,0.09889971339529391,0.23675301600002285,0.42655498799996394
autoencoder,curtain/test/curtain_0139.obj,252,28689,65.01587301587301,0.4921875,4.365337796713329,14.00830078125,0.12069153499977633,0.28793583999998873,0.44154605599999286
autoencoder,curtain/test/curtain_0140.obj,252,28736,65.01587301587301,0.4921875,4.372489348752282,14.03125,0.1167662975816789,0.1253396710000061,0.3564693349999857
autoencoder,curtain/test/curtain_0141.obj,252,28778,65.01587301587301,0.4921875,4.378880097382837,14.0517578125,0.08938760690785508,0.10751873599997452,0.6200057819999643
autoencoder,curtain/test/curtain_0142.obj,252,28790,65.01587301587301,0.4921875,4.380706025562994,14.0576171875,0.11489900798612943,0.30806096300000263,0.25947452000002613
autoencoder,curtain/test/curtain_0143.obj,252,28871,65.01587301587301,0.4921875,4.409132559560171,14.09716796875,0.1326490301873302,0.20727042199996504,0.36753217699998686
autoencoder,curtain/test/curtain_0144.obj,252,28699,65.01587301587301,0.4921875,4.382864996945632,14.01318359375,0.15057271958627155,0.09345066600002383,0.41390434800001685
autoencoder,curtain/test/curtain_0145.obj,252,28756,65.01587301587301,0.4921875,4.37553256238588,14.041015625,0.14350704648044232,0.19697701700005155,0.39535217800005285
autoencoder,curtain/test/curtain_0146.obj,246,28343,66.60162601626017,0.48046875,4.360461538461538,13.83935546875,0.12320833313154672,0.19086034599996538,0.33437912399995184
autoencoder,curtain/test/curtain_0147.obj,252,28706,65.01587301587301,0.4921875,4.383934025656689,14.0166015625,0.129678004291206,0.1819847769999683,0.3497045889999981
autoencoder,curtain/test/curtain_0148.obj,252,28716,65.01587301587301,0.4921875,4.3774390243902435,14.021484375,0.07329708013539324,0.09359316199999057,0.34267645799997126
autoencoder,curtain/test/curtain_0149.obj,236,27621,69.42372881355932,0.4609375,4.3293103448275865,13.48681640625,0.10801979066677445,0.1859772910000288,0.4708878719999916
autoencoder,curtain/test/curtain_0150.obj,252,28623,65.01587301587301,0.4921875,4.355295191722459,13.97607421875,0.0645900244668947,0.2734854919999634,0.5342900119999854
autoencoder,curtain/test/curtain_0151.obj,252,28674,65.01587301587301,0.4921875,4.371036585365854,14.0009765625,0.14945479423508956,0.22041707099998575,0.34009939499998154
autoencoder,curtain/test/curtain_0152.obj,252,28777,65.01587301587301,0.4921875,4.394777031154551,14.05126953125,0.15033310611823675,0.21191678700000693,0.30755075100000795
autoencoder,curtain/test/curtain_0153.obj,252,28678,65.01587301587301,0.4921875,4.371646341463415,14.0029296875,0.14897272013231658,0.3466355649999855,0.5471719029999917
autoencoder,curtain/test/curtain_0154.obj,242,28070,67.70247933884298,0.47265625,4.35058896466212,13.7060546875,0.10517945891063801,0.20757168400001547,0.36164718999998513
autoencoder,curtain/test/curtain_0155.obj,252,28771,65.01587301587301,0.4921875,4.401927784577723,14.04833984375,0.09898346639852632,0.09585400499997832,0.6679824770000096
autoencoder,curtain/test/curtain_0156.obj,252,28768,65.01587301587301,0.4921875,4.385365853658537,14.046875,0.18398463946781365,0.15479262299999164,0.43750869299998385
autoencoder,curtain/test/curtain_0157.obj,252,28681,65.01587301587301,0.4921875,4.36412051125989,14.00439453125,0.1392575312791329,0.13785844000000225,0.3287907989999894
autoencoder,curtain/test/curtain_0158.obj,252,28721,65.01587301587301,0.4921875,4.370206938527085,14.02392578125,0.13383580750026597,0.09059165700000449,0.42194383800000423
autoencoder,desk/test/desk_0201.obj,222,26640,73.8018018018018,0.43359375,4.288473921442369,13.0078125,0.07515250920544442,0.0598704669999961,0.4402493110000023
autoencoder,desk/test/desk_0202.obj,252,28796,65.01587301587301,0.4921875,4.381618989653074,14.060546875,0.10042349582162202,0.14421580199996242,0.44285384200003364
autoencoder,desk/test/desk_0203.obj,246,28340,66.60162601626017,0.48046875,4.36806411837238,13.837890625,0.07316615853495187,0.18539448600000696,0.38155923599998687
autoencoder,desk/test/desk_0204.obj,226,26916,72.49557522123894,0.44140625,4.299680511182109,13.142578125,0.08522815244946028,0.14787446399998316,0.3818702120000239
autoencoder,desk/test/desk_0205.obj,252,28738,65.01587301587301,0.4921875,4.388821014050092,14.0322265625,0.09852538155474866,0.16832088000001022,0.44103752000000895
autoencoder,desk/test/desk_0206.obj,248,28449,66.06451612903226,0.484375,4.368703931203931,13.89111328125,0.11186063317356174,0.13266086300001234,0.42414945100000523
autoencoder,desk/test/desk_0207.obj,252,28737,65.01587301587301,0.4921875,4.388668295662797,14.03173828125,0.08363763405591221,0.20593642899996212,0.39413377299996455
autoencoder,desk/test/desk_0208.obj,252,28830,65.01587301587301,0.4921875,4.402871105681124,14.0771484375,0.10792751082561443,0.2054928919999952,0.4610785899999996
autoencoder,desk/test/desk_0209.obj,252,28716,65.01587301587301,0.4921875,4.3774390243902435,14.021484375,0.1413215829727835,0.2574714419999964,0.43860167200000433
autoencoder,desk/test/desk_0210.obj,244,28211,67.14754098360656,0.4765625,4.3643254950495045,13.77490234375,0.1134215197975098,0.2506902189999778,0.4181518720000099
autoencoder,desk/test/desk_0211.obj,252,28674,65.01587301587301,0.4921875,4.371036585365854,14.0009765625,0.10539130139584776,0.10809453199999552,0.5465677320000282
autoencoder,desk/test/desk_0212.obj,246,28318,66.60162601626017,0.48046875,4.364673242909988,13.8271484375,0.07816137130257289,0.22638179900002342,0.634524918000011
autoencoder,desk/test/desk_0213.obj,252,28725,65.01587301587301,0.4921875,4.370815581253804,14.02587890625,0.0904309260235488,0.1622603700000127,0.4190547929999866
autoencoder,desk/test/desk_0214.obj,252,28756,65.01587301587301,0.4921875,4.37553256238588,14.041015625,0.08343118952390664,0.11875394999998434,0.6701757700000144
autoencoder,desk/test/desk_0215.obj,252,28726,65.01587301587301,0.4921875,4.378963414634146,14.0263671875,0.11005009589705983,0.1080683449999924,0.46551007300001856
autoencoder,desk/test/desk_0216.obj,252,28800,65.01587301587301,0.4921875,4.390243902439025,14.0625,0.08564965957842702,0.12857199100000116,0.39857698499997696
autoencoder,desk/test/desk_0217.obj,252,28738,65.01587301587301,0.4921875,4.372793670115642,14.0322265625,0.07080286152157048,0.29577472800002624,0.5106443229999513
autoencoder,desk/test/desk_0218.obj,252,28724,65.01587301587301,0.4921875,4.370663420572124,14.025390625,0.07631204688640568,0.2375708360000317,0.45026953499996125
autoencoder,desk/test/desk_0219.obj,252,28656,65.01587301587301,0.4921875,4.360316494217894,13.9921875,0.10104122912388,0.15113250799998923,0.4901078439999651
autoencoder,desk/test/desk_0220.obj,252,28751,65.01587301587301,0.4921875,4.3827743902439025,14.03857421875,0.097900173146199,0.11789014000004272,0.6883021280000321
autoencoder,desk/test/desk_0221.obj,230,27191,71.23478260869565,0.44921875,4.327021005728835,13.27685546875,0.09922220966891779,0.16249733800003696,0.7931352229999789
autoencoder,desk/test/desk_0222.obj,242,28049,67.70247933884298,0.47265625,4.355434782608696,13.69580078125,0.08212713782311623,0.19145245199996452,0.8852458240000374
autoencoder,desk/test/desk_0223.obj,244,28186,67.14754098360656,0.4765625,4.352378011117974,13.7626953125,0.07146631044012819,0.16630358600002637,0.6264784470000109
autoencoder,desk/test/desk_0224.obj,240,27975,68.26666666666667,0.46875,4.368363522798251,13.65966796875,0.12860851881740198,0.18744209499999442,0.5714334400000212
autoencoder,desk/test/desk_0225.obj,252,28763,65.01587301587301,0.4921875,4.376597687157639,14.04443359375,0.11720429426722631,0.11335702700000638,0.6415273160000083
autoencoder,desk/test/desk_0226.obj,252,28692,65.01587301587301,0.4921875,4.3817959682345755,14.009765625,0.11351697816021536,0.09420496299998149,0.5648306299999604
autoencoder,desk/test/desk_0227.obj,250,28590,65.536,0.48828125,4.382280809319436,13.9599609375,0.07288682697377113,0.1644828949999919,0.45962061599999515
autoencoder,desk/test/desk_0228.obj,252,28742,65.01587301587301,0.4921875,4.405579399141631,14.0341796875,0.10558541114155301,0.17891363399996862,0.39479080399996747
autoencoder,desk/test/desk_0229.obj,252,28745,65.01587301587301,0.4921875,4.381859756097561,14.03564453125,0.11459202383040894,0.16079680299998245,0.48486822600000323
autoencoder,desk/test/desk_0230.obj,244,28223,67.14754098360656,0.4765625,4.374302541847489,13.78076171875,0.11283654823366031,0.11911180900000318,0.4253596560000119
autoencoder,desk/test/desk_0231.obj,252,28652,65.01587301587301,0.4921875,4.3756872327428225,13.990234375,0.08731384376734082,0.1791660509999815,0.45627081699996097
autoencoder,desk/test/desk_0232.obj,252,28730,65.01587301587301,0.4921875,4.395654834761322,14.0283203125,0.0948911683702517,0.13356512299998258,0.49512674699997206
autoencoder,desk/test/desk_0233.obj,244,28164,67.14754098360656,0.4765625,4.357054455445544,13.751953125,0.07009566508888523,0.08886715400001322,0.4673989070000175
autoencoder,desk/test/desk_0234.obj,246,28297,66.60162601626017,0.48046875,4.353384615384615,13.81689453125,0.08753996572641867,0.36072623500001555,0.42673674000002393
autoencoder,desk/test/desk_0235.obj,252,28812,65.01587301587301,0.4921875,4.400122174709835,14.068359375,0.11451803234989669,0.17544750700000122,0.33442588600001955
autoencoder,desk/test/desk_0236.obj,248,28486,66.06451612903226,0.484375,4.366339668914776,13.9091796875,0.0998233518538639,0.0876344809999523,0.4410787649999861
autoencoder,desk/test/desk_0237.obj,252,28721,65.01587301587301,0.4921875,4.394277845777234,14.02392578125,0.1081860233847335,0.19618403199996237,0.3367773779999652
